word,parent_word,tense,person,negation
বহান,বহানো,sb,in,0
বহাননি,,so,ap,1
বহাননি,বহানো,so,ap,1
বহাব,বহানো,sv,am,0
বহাবি,বহানো,sv,tu,0
বহাবি,বহানো,vo,tu,0
বহাবে,বহানো,sv,ae,0
বহাবে,বহানো,sv,er,0
বহাবে,বহানো,sv,tm,0
বহাবে,বহানো,vo,tm,0
বহাবেন,বহানো,sv,ap,0
বহাবেন,বহানো,sv,eR,0
বহাবেন,বহানো,sv,in,0
বহাবেন,বহানো,vo,ap,0
বহাবো,বহানো,sv,am,0
বহাল,বহানো,so,ae,0
বহাল,বহানো,so,er,0
বহালাম,বহানো,so,am,0
বহালি,বহানো,so,tu,0
বহালে,বহানো,so,tm,0
বহালেন,বহানো,so,ap,0
বহালেন,বহানো,so,eR,0
বহালেন,বহানো,so,in,0
বহাস,বহানো,sb,tu,0
বহাসনি,বহানো,so,tu,1
বহায়,বহানো,sb,ae,0
বহায়,বহানো,sb,er,0
বহায়নি,বহানো,so,ae,1
বহি,বহা,sb,am,0
বহিনি,বহা,so,am,1
বহিস,বহা,sb,tu,0
বহিসনি,বহা,so,tu,1
বহিয়েছ,বহানো,pb,tm,0
বহিয়েছি,বহানো,pb,am,0
বহিয়েছিল,বহানো,po,ae,0
বহিয়েছিল,বহানো,po,er,0
বহিয়েছিলাম,বহানো,po,am,0
বহিয়েছিলি,বহানো,po,tu,0
বহিয়েছিলে,বহানো,po,tm,0
বহিয়েছিলেন,বহানো,po,ap,0
বহিয়েছিলেন,বহানো,po,eR,0
বহিয়েছিলেন,বহানো,po,in,0
বহিয়েছিস,বহানো,pb,tu,0
বহিয়েছে,বহানো,pb,ae,0
বহিয়েছে,বহানো,pb,er,0
বহিয়েছেন,বহানো,pb,ap,0
বহিয়েছেন,বহানো,pb,eR,0
বহিয়েছেন,বহানো,pb,in,0
বহুন,বহা,bo,ap,0
বহে,বহা,sb,ae,0
বহে,বহা,sb,er,0
বহেছ,বহা,pb,tm,0
বহেছি,বহা,pb,am,0
বহেছিল,বহা,po,ae,0
বহেছিল,বহা,po,er,0
বহেছিলাম,বহা,po,am,0
বহেছিলি,বহা,po,tu,0
বহেছিলে,বহা,po,tm,0
বহেছিলেন,বহা,po,ap,0
বহেছিলেন,বহা,po,eR,0
বহেছিলেন,বহা,po,in,0
বহেছিস,বহা,pb,tu,0
বহেছে,বহা,pb,ae,0
বহেছে,বহা,pb,er,0
বহেছেন,বহা,pb,ap,0
বহেছেন,বহা,pb,eR,0
বহেছেন,বহা,pb,in,0
বহেন,বহা,bo,ap,0
বহেন,বহা,sb,ap,0
বহেন,বহা,sb,eR,0
বহেন,বহা,sb,in,0
বহেননি,বহা,so,ap,1
বহেনি,বহা,so,ae,1
বহো,বহা,bo,tm,0
বহো,বহা,sb,tm,0
বহোনি,বহা,so,tm,1
বা,বাওয়া,bo,tu,0
বাঁকা,বাঁকানো,bo,tu,0
বাঁকাই,বাঁকানো,sb,am,0
বাঁকাইতে,বাঁকানো,no,tm,0
বাঁকাইনি,বাঁকানো,so,am,1
বাঁকাইলে,বাঁকানো,so,tm,0
বাঁকাও,বাঁকানো,bo,tm,0
বাঁকাও,বাঁকানো,sb,tm,0
বাঁকাওনি,বাঁকানো,so,tm,1
বাঁকাচ্ছ,বাঁকানো,gb,tm,0
বাঁকাচ্ছি,বাঁকানো,gb,am,0
বাঁকাচ্ছিল,বাঁকানো,go,ae,0
বাঁকাচ্ছিল,বাঁকানো,go,er,0
বাঁকাচ্ছিলাম,বাঁকানো,go,am,0
বাঁকাচ্ছিলি,বাঁকানো,go,tu,0
বাঁকাচ্ছিলে,বাঁকানো,go,tm,0
বাঁকাচ্ছিলেন,বাঁকানো,go,ap,0
বাঁকাচ্ছিলেন,বাঁকানো,go,eR,0
বাঁকাচ্ছিলেন,বাঁকানো,go,in,0
বাঁকাচ্ছিস,বাঁকানো,gb,tu,0
বাঁকাচ্ছে,বাঁকানো,gb,ae,0
বাঁকাচ্ছে,বাঁকানো,gb,er,0
বাঁকাচ্ছেন,বাঁকানো,gb,ap,0
বাঁকাচ্ছেন,বাঁকানো,gb,eR,0
বাঁকাচ্ছেন,বাঁকানো,gb,in,0
বাঁকাত,বাঁকানো,no,ae,0
বাঁকাত,বাঁকানো,no,er,0
বাঁকাতাম,বাঁকানো,no,am,0
বাঁকাতিস,বাঁকানো,no,tu,0
বাঁকাতে থাকব,বাঁকানো,gv,am,0
বাঁকাতে থাকবি,বাঁকানো,gv,tu,0
বাঁকাতে থাকবে,বাঁকানো,gv,ae,0
বাঁকাতে থাকবে,বাঁকানো,gv,er,0
বাঁকাতে থাকবে,বাঁকানো,gv,tm,0
বাঁকাতে থাকবেন,বাঁকানো,gv,ap,0
বাঁকাতে থাকবেন,বাঁকানো,gv,eR,0
বাঁকাতে থাকবেন,বাঁকানো,gv,in,0
বাঁকাতে,বাঁকানো,no,tm,0
বাঁকাতেন,বাঁকানো,no,ap,0
বাঁকাতেন,বাঁকানো,no,eR,0
বাঁকাতেন,বাঁকানো,no,in,0
বাঁকান,বাঁকানো,bo,ap,0
বাঁকান,বাঁকানো,sb,ap,0
বাঁকান,বাঁকানো,sb,eR,0
বাঁকান,বাঁকানো,sb,in,0
বাঁকাননি,,so,ap,1
বাঁকাননি,বাঁকানো,so,ap,1
বাঁকাব,বাঁকানো,sv,am,0
বাঁকাবি,বাঁকানো,sv,tu,0
বাঁকাবি,বাঁকানো,vo,tu,0
বাঁকাবে,বাঁকানো,sv,ae,0
বাঁকাবে,বাঁকানো,sv,er,0
বাঁকাবে,বাঁকানো,sv,tm,0
বাঁকাবে,বাঁকানো,vo,tm,0
বাঁকাবেন,বাঁকানো,sv,ap,0
বাঁকাবেন,বাঁকানো,sv,eR,0
বাঁকাবেন,বাঁকানো,sv,in,0
বাঁকাবেন,বাঁকানো,vo,ap,0
বাঁকাবো,বাঁকানো,sv,am,0
বাঁকাল,বাঁকানো,so,ae,0
বাঁকাল,বাঁকানো,so,er,0
বাঁকালাম,বাঁকানো,so,am,0
বাঁকালি,বাঁকানো,so,tu,0
বাঁকালে,বাঁকানো,so,tm,0
বাঁকালেন,বাঁকানো,so,ap,0
বাঁকালেন,বাঁকানো,so,eR,0
বাঁকালেন,বাঁকানো,so,in,0
বাঁকাস,বাঁকানো,sb,tu,0
বাঁকাসনি,বাঁকানো,so,tu,1
বাঁকায়,বাঁকানো,sb,ae,0
বাঁকায়,বাঁকানো,sb,er,0
বাঁকায়নি,বাঁকানো,so,ae,1
বাঁকিনি,বহানো,so,am,1
বাঁকিসনি,বহানো,so,tu,1
বাঁকিয়েছ,বাঁকানো,pb,tm,0
বাঁকিয়েছি,বাঁকানো,pb,am,0
বাঁকিয়েছিল,বাঁকানো,po,ae,0
বাঁকিয়েছিল,বাঁকানো,po,er,0
বাঁকিয়েছিলাম,বাঁকানো,po,am,0
বাঁকিয়েছিলি,বাঁকানো,po,tu,0
বাঁকিয়েছিলে,বাঁকানো,po,tm,0
বাঁকিয়েছিলেন,বাঁকানো,po,ap,0
বাঁকিয়েছিলেন,বাঁকানো,po,eR,0
বাঁকিয়েছিলেন,বাঁকানো,po,in,0
বাঁকিয়েছিস,বাঁকানো,pb,tu,0
বাঁকিয়েছে,বাঁকানো,pb,ae,0
বাঁকিয়েছে,বাঁকানো,pb,er,0
বাঁকিয়েছেন,বাঁকানো,pb,ap,0
বাঁকিয়েছেন,বাঁকানো,pb,eR,0
বাঁকিয়েছেন,বাঁকানো,pb,in,0
বাঁকেনি,বহানো,so,ae,1
বাঁকোনি,বহানো,so,tm,1
বাঁচ,বাঁচা,bo,tu,0
বাঁচছ,বাঁচা,gb,tm,0
বাঁচছি,বাঁচা,gb,am,0
বাঁচছিল,বাঁচা,go,ae,0
বাঁচছিল,বাঁচা,go,er,0
বাঁচছিলাম,বাঁচা,go,am,0
বাঁচছিলি,বাঁচা,go,tu,0
বাঁচছিলে,বাঁচা,go,tm,0
বাঁচছিলেন,বাঁচা,go,ap,0
বাঁচছিলেন,বাঁচা,go,eR,0
বাঁচছিলেন,বাঁচা,go,in,0
বাঁচছিস,বাঁচা,gb,tu,0
বাঁচছে,বাঁচা,gb,ae,0
বাঁচছে,বাঁচা,gb,er,0
বাঁচছেন,বাঁচা,gb,ap,0
বাঁচছেন,বাঁচা,gb,eR,0
বাঁচছেন,বাঁচা,gb,in,0
বাঁচত,বাঁচা,no,ae,0
বাঁচত,বাঁচা,no,er,0
বাঁচতাম,বাঁচা,no,am,0
বাঁচতিস,বাঁচা,no,tu,0
বাঁচতে থাকব,বাঁচা,gv,am,0
বাঁচতে থাকবি,বাঁচা,gv,tu,0
বাঁচতে থাকবে,বাঁচা,gv,ae,0
বাঁচতে থাকবে,বাঁচা,gv,er,0
বাঁচতে থাকবে,বাঁচা,gv,tm,0
বাঁচতে থাকবেন,বাঁচা,gv,ap,0
বাঁচতে থাকবেন,বাঁচা,gv,eR,0
বাঁচতে থাকবেন,বাঁচা,gv,in,0
বাঁচতে,বাঁচা,no,tm,0
বাঁচতেন,বাঁচা,no,ap,0
বাঁচতেন,বাঁচা,no,eR,0
বাঁচতেন,বাঁচা,no,in,0
বাঁচব,বাঁচা,sv,am,0
বাঁচবি,বাঁচা,sv,tu,0
বাঁচবি,বাঁচা,vo,tu,0
বাঁচবে,বাঁচা,sv,ae,0
বাঁচবে,বাঁচা,sv,er,0
বাঁচবে,বাঁচা,sv,tm,0
বাঁচবে,বাঁচা,vo,tm,0
বাঁচবেন,বাঁচা,sv,ap,0
বাঁচবেন,বাঁচা,sv,eR,0
বাঁচবেন,বাঁচা,sv,in,0
বাঁচবেন,বাঁচা,vo,ap,0
বাঁচবো,বাঁচা,sv,am,0
বাঁচল,বাঁচা,so,ae,0
বাঁচল,বাঁচা,so,er,0
বাঁচলাম,বাঁচা,so,am,0
বাঁচলি,বাঁচা,so,tu,0
বাঁচলে,বাঁচা,so,tm,0
বাঁচলেন,বাঁচা,so,ap,0
বাঁচলেন,বাঁচা,so,eR,0
বাঁচলেন,বাঁচা,so,in,0
বাঁচাইনি,বাঁচা,so,am,1
বাঁচাওনি,বাঁচা,so,tm,1
বাঁচাননি,বাঁচা,so,ap,1
বাঁচাসনি,বাঁচা,so,tu,1
বাঁচায়নি,বাঁচা,so,ae,1
বাঁচি,বাঁচা,sb,am,0
বাঁচিনি,বাঁকানো,so,am,1
বাঁচিস,বাঁচা,sb,tu,0
বাঁচিসনি,বাঁকানো,so,tu,1
বাঁচুন,বাঁচা,bo,ap,0
বাঁচে,বাঁচা,sb,ae,0
বাঁচে,বাঁচা,sb,er,0
বাঁচেন,বাঁচা,bo,ap,0
বাঁচেন,বাঁচা,sb,ap,0
বাঁচেন,বাঁচা,sb,eR,0
বাঁচেন,বাঁচা,sb,in,0
বাঁচেনি,বাঁকানো,so,ae,1
বাঁচো,বাঁচা,bo,tm,0
বাঁচো,বাঁচা,sb,tm,0
বাঁচোনি,বাঁকানো,so,tm,1
বাঁধ,বাঁধা,bo,tu,0
বাঁধছ,বাঁধা,gb,tm,0
বাঁধছি,বাঁধা,gb,am,0
বাঁধছিল,বাঁধা,go,ae,0
বাঁধছিল,বাঁধা,go,er,0
বাঁধছিলাম,বাঁধা,go,am,0
বাঁধছিলি,বাঁধা,go,tu,0
বাঁধছিলে,বাঁধা,go,tm,0
বাঁধছিলেন,বাঁধা,go,ap,0
বাঁধছিলেন,বাঁধা,go,eR,0
বাঁধছিলেন,বাঁধা,go,in,0
বাঁধছিস,বাঁধা,gb,tu,0
বাঁধছে,বাঁধা,gb,ae,0
বাঁধছে,বাঁধা,gb,er,0
বাঁধছেন,বাঁধা,gb,ap,0
বাঁধছেন,বাঁধা,gb,eR,0
বাঁধছেন,বাঁধা,gb,in,0
বাঁধত,বাঁধা,no,ae,0
বাঁধত,বাঁধা,no,er,0
বাঁধতাম,বাঁধা,no,am,0
বাঁধতিস,বাঁধা,no,tu,0
বাঁধতে থাকব,বাঁধা,gv,am,0
বাঁধতে থাকবি,বাঁধা,gv,tu,0
বাঁধতে থাকবে,বাঁধা,gv,ae,0
বাঁধতে থাকবে,বাঁধা,gv,er,0
বাঁধতে থাকবে,বাঁধা,gv,tm,0
বাঁধতে থাকবেন,বাঁধা,gv,ap,0
বাঁধতে থাকবেন,বাঁধা,gv,eR,0
বাঁধতে থাকবেন,বাঁধা,gv,in,0
বাঁধতে,বাঁধা,no,tm,0
বাঁধতেন,বাঁধা,no,ap,0
বাঁধতেন,বাঁধা,no,eR,0
বাঁধতেন,বাঁধা,no,in,0
বাঁধব,বাঁধা,sv,am,0
বাঁধবি,বাঁধা,sv,tu,0
বাঁধবি,বাঁধা,vo,tu,0
বাঁধবে,বাঁধা,sv,ae,0
বাঁধবে,বাঁধা,sv,er,0
বাঁধবে,বাঁধা,sv,tm,0
বাঁধবে,বাঁধা,vo,tm,0
বাঁধবেন,বাঁধা,sv,ap,0
বাঁধবেন,বাঁধা,sv,eR,0
বাঁধবেন,বাঁধা,sv,in,0
বাঁধবেন,বাঁধা,vo,ap,0
বাঁধবো,বাঁধা,sv,am,0
বাঁধল,বাঁধা,so,ae,0
বাঁধল,বাঁধা,so,er,0
বাঁধলাম,বাঁধা,so,am,0
বাঁধলি,বাঁধা,so,tu,0
বাঁধলে,বাঁধা,so,tm,0
বাঁধলেন,বাঁধা,so,ap,0
বাঁধলেন,বাঁধা,so,eR,0
বাঁধলেন,বাঁধা,so,in,0
বাঁধা,বাঁধানো,bo,tu,0
বাঁধাই,বাঁধানো,sb,am,0
বাঁধাইতে,বাঁধানো,no,tm,0
বাঁধাইনি,বাঁধানো,so,am,1
বাঁধাইলে,বাঁধানো,so,tm,0
বাঁধাও,বাঁধানো,bo,tm,0
বাঁধাও,বাঁধানো,sb,tm,0
বাঁধাওনি,বাঁধানো,so,tm,1
বাঁধাচ্ছ,বাঁধানো,gb,tm,0
বাঁধাচ্ছি,বাঁধানো,gb,am,0
